uid,id,score
u00029,a01212,4
u00029,a02099,5
u00029,a02349,3
u00029,a06700,4
u00029,a06193,5
u00029,a01279,4
u00029,a05652,3
u00029,a04225,3
u00029,a03569,5
u00029,a01563,2
u00029,a04588,1
u00029,a04375,4
u00029,a00076,2
u00029,a03288,3
u00029,a05212,4
u00029,a04835,5
u00029,a04293,3
u00029,a02763,2
u00029,a04882,3
u00029,a03260,3
u00029,a00437,5
u00029,a01302,5
u00029,a03409,5
u00029,a02919,1
u00029,a02554,5
u00029,a01574,4
u00029,a02816,3
u00029,a02852,2
u00029,a00396,4
u00029,a00376,4
u00029,a04487,2
u00029,a05114,3
u00029,a06832,3
u00030,a00573,5
u00030,a00887,4
u00030,a04970,2
u00030,a01219,4
u00030,a04218,3
u00030,a01042,1
u00030,a02087,3
u00030,a00347,5
u00030,a03048,3
u00030,a01792,2
u00030,a06275,1
u00030,a03953,2
u00030,a05094,5
u00030,a02774,3
u00030,a00255,1
u00030,a04120,1
u00030,a02300,5
u00030,a05972,4
u00030,a02087,1
u00030,a02224,1
u00030,a05444,3
u00030,a05500,2
u00030,a01278,2
u00030,a04006,1
u00030,a02737,5
u00030,a06238,4
u00030,a06218,4
u00030,a05282,2
u00030,a02807,2
u00030,a02095,3
u00030,a06954,1
u00030,a02815,1
u00030,a05513,3
u00030,a06936,2
u00030,a05608,4
u00030,a03860,5
u00030,a02147,3
u00030,a06648,4
u00030,a02064,4
u00030,a02148,5
u00030,a02221,4
u00030,a00722,1
u00030,a02722,5
u00030,a02728,1
u00030,a06207,4
u00030,a00927,2
u00030,a00686,5
u00030,a02707,4
u00030,a01976,4
u00030,a00859,4
u00030,a02688,4
u00030,a05275,2
u00030,a00552,1
u00030,a00545,4
u00030,a00067,4
u00030,a01183,1
u00030,a02887,3
u00030,a04869,1
u00030,a02453,4
u00030,a02594,3
u00030,a06385,3
u00030,a04359,4
u00030,a00799,4
u00030,a04697,2
u00030,a05219,3
u00030,a05912,5
u00030,a04136,5
u00030,a02897,2
u00030,a01666,1
u00030,a05548,3
u00030,a03797,5
u00030,a03282,3
u00030,a00194,4
u00030,a01275,4
u00030,a06903,1
u00030,a03952,4
u00030,a05356,1
u00030,a00829,4
u00030,a05116,4
u00030,a02675,2
u00030,a04591,5
u00030,a06670,4
u00030,a03240,3
u00030,a00203,2
u00030,a00978,4
u00030,a05736,1
u00030,a05759,1
u00030,a05672,5
u00030,a04445,1
u00030,a00936,2
u00030,a05257,3
u00030,a04986,1
u00031,a01876,1
u00031,a03660,3
u00031,a00911,4
u00031,a06757,5
u00031,a00626,3
u00031,a01933,5
u00031,a03031,2
u00031,a02634,1
u00031,a05971,1
u00031,a02155,4
u00031,a01834,2
u00031,a06249,1
u00031,a04610,2
u00031,a01289,1
u00031,a00526,4
u00031,a06947,1
u00031,a06585,1
u00031,a06815,3
u00031,a05834,4
u00031,a01228,1
u00031,a05346,2
u00031,a06122,2
u00031,a04080,3
u00031,a03497,5
u00031,a06428,4
u00031,a05867,1
u00031,a02292,3
u00031,a03529,3
u00031,a04853,4
u00031,a05147,1
u00031,a05250,1
u00031,a06810,3
u00031,a00275,1
u00031,a01621,1
u00031,a06470,3
u00031,a00178,3
u00031,a04490,1
u00031,a00431,1
u00031,a04102,3
u00031,a06645,3
u00031,a03044,1
u00031,a02919,1
u00031,a05368,5
u00031,a00961,4
u00031,a04337,4
u00031,a01752,5
u00031,a06903,3
u00031,a05940,3
u00031,a05467,5
u00031,a00730,1
u00031,a03840,1
u00031,a04169,3
u00031,a06196,2
u00031,a06140,2
u00031,a01122,4
u00031,a04203,1
u00031,a05791,1
u00031,a06957,2
u00031,a04512,4
u00031,a00778,2
u00031,a03115,3
u00031,a00144,2
u00031,a01154,5
u00031,a03768,4
u00031,a00060,1
u00031,a05297,1
u00031,a02416,4
u00031,a04194,3
u00031,a04111,3
u00031,a04796,3
u00031,a00622,5
u00031,a04434,5
u00031,a05285,5
u00031,a06328,1
u00031,a01353,3
u00031,a02492,3
u00031,a05813,3
u00031,a02839,5
u00031,a00090,2
u00031,a01075,5
u00031,a06311,4
u00031,a06568,2
u00031,a04276,4
u00031,a02592,1
u00031,a02624,3
u00031,a00810,3
u00031,a01813,4
u00031,a00798,5
u00031,a00360,4
u00031,a02948,4
u00031,a01569,1
u00031,a03279,4
u00031,a02000,1
u00031,a06121,2
u00032,a04608,1
u00032,a01820,3
u00032,a02772,5
u00032,a04592,1
u00032,a05764,4
u00032,a04933,2
u00032,a04837,2
u00032,a00917,4
u00032,a02884,5
u00032,a05480,1
u00032,a04509,3
u00032,a02055,2
u00032,a02965,5
u00032,a04337,1
u00032,a05745,5
u00032,a06504,3
u00032,a00025,2
u00032,a01205,4
u00032,a05677,5
u00032,a05043,4
u00032,a00836,4
u00032,a06641,3
u00032,a04222,5
u00032,a04375,1
u00032,a03823,5
u00032,a01548,1
u00032,a05303,1
u00032,a03641,2
u00032,a05045,1
u00032,a01496,5
u00032,a02884,5
u00032,a02489,1
u00032,a00402,5
u00032,a03332,1
u00032,a03120,1
u00032,a00692,1
u00032,a05493,1
u00032,a04843,4
u00032,a03384,2
u00032,a00886,2
u00032,a06270,2
u00032,a01316,5
u00032,a03319,5
u00032,a03653,1
u00032,a04844,1
u00032,a02022,2
u00032,a06574,4
u00032,a03555,1
u00032,a01998,5
u00032,a05740,1
u00032,a00792,1
u00032,a03077,5
u00032,a01606,5
u00032,a06107,5
u00032,a03046,5
u00032,a01307,1
u00032,a01217,4
u00032,a03023,2
u00032,a02917,1
u00032,a00355,3
u00032,a06278,5
u00032,a05910,4
u00032,a04240,5
u00032,a06556,3
u00032,a01117,5
u00032,a02456,2
u00032,a03189,3
u00032,a04986,5
u00032,a03838,1
u00032,a02124,1
u00032,a05690,2
u00032,a05211,1
u00032,a03727,5
u00032,a06449,2
u00032,a05130,5
u00032,a00258,3
u00032,a06065,3
u00032,a04956,1
u00032,a01472,3
u00032,a02194,4
u00032,a03488,2
u00032,a03861,1
u00032,a03879,3
u00032,a03189,3
u00032,a03595,3
u00032,a05126,3
u00032,a03072,2
u00032,a03834,2
u00032,a04243,3
u00032,a06322,2
u00032,a01420,2
u00032,a06707,3
u00032,a01704,4
u00032,a00671,4
u00032,a00072,4
u00033,a01355,2
u00033,a04160,3
u00033,a04479,2
u00033,a04760,4
u00033,a03428,3
u00033,a04581,5
u00033,a06807,1
u00033,a02534,5
u00033,a03909,1
u00033,a05442,3
u00033,a05207,2
u00033,a01075,2
u00033,a06890,4
u00033,a04328,1
u00033,a00095,3
u00033,a06103,1
u00033,a01262,2
u00033,a06702,2
u00033,a06087,2
u00033,a05525,2
u00033,a06787,2
u00033,a01695,1
u00033,a06162,5
u00033,a05740,1
u00033,a05074,3
u00033,a00901,3
u00033,a00013,4
u00033,a06458,5
u00033,a02262,2
u00033,a01076,4
u00033,a04292,2
u00033,a05240,3
u00033,a02400,5
u00033,a01867,3
u00033,a03606,2
u00033,a03095,1
u00033,a02934,4
u00033,a04295,1
u00033,a00109,5
u00033,a05166,4
u00033,a02247,4
u00033,a06255,2
u00033,a05440,3
u00033,a00991,4
u00033,a03267,3
u00033,a01667,1
u00033,a05623,4
u00033,a03779,2
u00033,a00122,3
u00033,a03204,2
u00033,a06711,5
u00033,a04230,3
u00033,a01376,1
u00033,a06251,5
u00033,a03817,4
u00033,a02247,1
u00033,a06890,5
u00033,a01212,1
u00033,a05180,4
u00033,a01700,5
u00033,a06625,1
u00033,a03514,5
u00033,a04702,2
u00033,a03815,3
u00033,a04635,1
u00033,a06500,1
u00033,a02648,4
u00033,a03024,1
u00033,a04585,2
u00033,a02353,4
u00033,a06136,5
u00033,a02773,5
u00033,a03907,3
u00033,a00797,4
u00033,a05705,1
u00033,a04469,3
u00033,a03527,2
u00033,a05383,5
u00033,a03464,3
u00033,a02042,5
u00033,a02750,3
u00033,a05347,2
u00033,a01614,4
u00033,a06958,5
u00033,a04540,1
u00033,a04301,4
u00033,a03239,4
u00033,a02348,1
u00033,a00537,1
u00033,a03795,5
u00033,a03476,4
u00033,a02732,3
u00033,a06828,3
u00033,a02733,5
u00033,a02778,3
u00033,a05232,5
u00034,a00334,2
u00034,a03492,5
u00034,a01224,4
u00034,a03719,1
u00034,a04911,1
u00034,a02004,4
u00034,a03914,2
u00034,a05497,3
u00034,a02209,1
u00034,a05737,4
u00034,a03880,5
u00034,a04869,2
u00034,a01113,3
u00034,a00656,1
u00034,a05920,5
u00034,a00310,1
u00034,a01159,2
u00034,a05337,2
u00034,a00435,3
u00034,a00606,5
u00034,a03187,1
u00034,a06746,5
u00034,a04644,5
u00034,a04936,5
u00034,a01291,2
u00034,a02275,5
u00034,a04811,3
u00034,a03285,2
u00034,a05370,3
u00034,a03023,1
u00034,a06745,5
u00034,a02511,2
u00034,a00152,2
u00034,a02793,1
u00034,a03301,2
u00034,a03136,2
u00034,a05106,5
u00034,a05254,5
u00034,a03073,4
u00034,a01139,4
u00034,a02068,1
u00034,a03563,5
u00034,a01011,5
u00034,a05521,2
u00034,a04316,2
u00034,a04011,1
u00034,a00369,3
u00034,a00016,3
u00034,a06814,5
u00034,a00273,1
u00034,a03351,4
u00034,a02253,2
u00034,a01459,1
u00034,a01907,5
u00034,a06923,4
u00034,a02350,3
u00034,a05690,2
u00034,a02809,4
u00034,a01062,2
u00034,a04790,2
u00034,a03716,4
u00034,a05337,4
u00034,a05432,2
u00034,a00167,5
u00034,a01965,1
u00034,a06360,2
u00034,a06217,2
u00034,a03964,4
u00034,a00670,5
u00034,a06055,3
u00034,a04796,1
u00034,a04716,2
u00034,a00054,1
u00034,a01417,4
u00034,a04582,2
u00034,a03599,3
u00034,a05622,1
u00034,a05108,3
u00034,a03396,5
u00034,a00208,4
u00034,a06403,2
u00034,a05604,4
u00034,a06282,3
u00034,a03256,1
u00034,a05576,5
u00034,a03007,2
u00034,a00680,4
u00034,a05405,4
u00034,a04600,1
u00034,a01464,3
u00034,a06913,2
u00034,a04244,2
u00034,a00831,5
u00034,a00575,4
u00034,a00032,4
u00034,a03611,1
u00034,a01714,3
u00035,a03325,5
u00035,a03918,1
u00035,a02243,4
u00035,a04818,1
u00035,a06465,2
u00035,a03586,1
u00035,a02368,1
u00035,a05724,5
u00035,a04128,4
u00035,a04880,4
u00035,a00800,5
u00035,a04295,2
u00035,a02621,5
u00035,a01092,2
u00035,a01179,3
u00035,a01862,3
u00035,a01628,2
u00035,a04606,3
u00035,a01455,1
u00035,a03643,1
u00035,a01875,3
u00035,a06035,3
u00035,a04438,4
u00035,a02958,4
u00035,a04065,1
u00035,a05763,3
u00035,a04761,3
u00035,a04434,3
u00035,a03345,2
u00035,a06065,3
u00035,a05313,5
u00035,a00771,2
u00035,a03012,3
u00035,a04135,2
u00035,a02232,1
u00035,a02394,5
u00035,a01674,1
u00035,a05719,1
u00035,a03899,2
u00035,a03348,3
u00035,a03887,2
u00035,a00205,1
u00035,a05372,4
u00035,a05637,2
u00035,a04564,2
u00035,a00029,1
u00035,a02382,3
u00035,a01466,5
u00035,a02473,5
u00035,a01975,3
u00035,a05921,2
u00035,a02908,5
u00035,a03848,3
u00035,a01259,5
u00035,a00598,4
u00035,a06687,5
u00035,a01643,5
u00035,a06274,1
u00035,a00893,3
u00035,a00973,4
u00035,a01526,5
u00035,a06603,4
u00035,a06912,2
u00035,a04037,4
u00035,a05921,4
u00035,a04528,1
u00035,a04398,1
u00035,a05200,5
u00035,a06399,4
u00035,a05249,5
u00035,a06784,5
u00035,a00864,1
u00035,a04256,5
u00035,a01645,4
u00035,a02612,4
u00035,a06322,2
u00035,a01489,2
u00035,a00816,1
u00035,a05141,3
u00035,a06919,3
u00035,a01450,5
u00035,a05395,4
u00035,a02423,1
u00035,a04266,1
u00035,a04397,3
u00035,a02572,1
u00035,a01252,3
u00035,a02023,3
u00035,a05870,5
u00035,a01578,5
u00035,a00487,2
u00035,a05073,3
u00035,a01965,5
u00035,a01888,2
u00035,a03595,2
u00035,a00860,3
u00035,a04029,1
u00035,a02798,5
u00035,a04022,2
u00035,a02307,2
u00036,a03962,4
u00036,a05368,3
u00036,a02072,4
u00036,a00985,1
u00036,a00208,1
u00036,a04329,5
u00036,a05361,5
u00036,a03720,2
u00036,a04888,3
u00036,a00096,1
u00036,a00082,4
u00036,a03140,5
u00036,a05431,3
u00036,a02074,1
u00036,a06642,5
u00036,a00420,2
u00036,a04181,2
u00036,a04242,4
u00036,a05960,3
u00036,a03771,1
u00036,a02711,4
u00036,a06905,5
u00036,a01885,4
u00036,a04703,4
u00036,a05030,4
u00036,a01360,4
u00036,a03896,5
u00036,a02878,1
u00036,a06337,3
u00036,a02411,2
u00036,a00985,3
u00036,a03276,4
u00036,a02151,1
u00036,a00741,5
u00036,a06888,2
u00036,a04609,4
u00036,a03784,2
u00036,a03516,4
u00036,a03628,3
u00036,a04241,1
u00036,a01080,5
u00036,a00721,1
u00036,a03443,3
u00036,a05338,5
u00036,a01181,4
u00036,a01507,5
u00036,a00378,5
u00036,a04332,3
u00036,a01616,3
u00036,a02664,1
u00036,a05078,5
u00036,a04772,5
u00036,a01354,2
u00036,a00809,5
u00036,a02483,5
u00036,a06226,3
u00036,a02145,2
u00036,a02091,2
u00036,a01400,5
u00036,a00290,1
u00036,a04695,4
u00036,a02684,1
u00036,a03354,1
u00036,a04051,4
u00036,a02054,3
u00036,a05043,1
u00036,a04251,2
u00036,a04302,1
u00036,a04521,4
u00036,a03764,4
u00036,a03064,2
u00036,a06425,4
u00036,a00801,4
u00036,a06240,4
u00036,a04794,4
u00036,a02622,4
u00036,a00352,3
u00036,a03137,4
u00036,a05328,4
u00036,a01982,5
u00036,a06108,2
u00036,a02890,2
u00036,a03955,5
u00036,a02262,5
u00036,a02467,4
u00036,a00552,3
u00036,a04782,3
u00036,a04415,4
u00036,a04136,3
u00036,a05309,5
u00036,a04846,2
u00036,a06445,4
u00036,a06630,2
u00036,a01151,4
u00036,a06586,1
u00036,a01248,1
u00036,a06854,4
u00037,a06829,2
u00037,a02145,2
u00037,a01514,1
u00037,a02212,1
u00037,a05249,3
u00037,a04244,3
u00037,a00734,1
u00037,a06520,2
u00037,a01314,4
u00037,a05104,1
u00037,a02198,5
u00037,a06151,3
u00037,a03169,5
u00037,a02456,4
u00037,a00815,1
u00037,a05742,3
u00037,a03877,3
u00037,a05469,4
u00037,a01801,3
u00037,a06087,3
u00037,a00884,3
u00037,a06681,1
u00037,a02161,5
u00037,a02831,1
u00037,a02777,3
u00037,a03891,3
u00037,a02707,2
u00037,a01354,5
u00037,a04793,1
u00037,a05960,2
u00037,a00113,1
u00037,a04589,1
u00037,a03969,3
u00037,a03507,4
u00037,a04731,5
u00037,a00855,5
u00037,a01128,4
u00037,a02327,4
u00037,a00557,2
u00037,a06711,1
u00037,a02156,3
u00037,a02891,5
u00037,a06739,5
u00037,a01120,5
u00037,a03569,5
u00037,a01676,3
u00037,a03057,4
u00037,a01367,2
u00037,a02443,3
u00037,a04647,4
u00037,a05101,5
u00037,a00300,3
u00037,a02865,3
u00037,a06257,3
u00037,a06841,1
u00037,a06105,4
u00037,a01373,2
u00037,a02250,5
u00037,a00725,5
u00037,a01595,2
u00037,a04176,4
u00037,a00647,5
u00037,a05481,1
u00037,a03982,5
u00037,a04137,1
u00037,a02915,3
u00037,a02730,4
u00037,a02160,3
u00037,a02477,1
u00037,a00051,4
u00037,a03478,5
u00037,a00664,3
u00037,a06413,2
u00037,a02125,5
u00037,a04910,2
u00037,a05054,4
u00037,a02296,3
u00037,a05078,4
u00037,a03649,2
u00037,a02111,4
u00037,a05455,1
u00037,a02068,5
u00037,a03569,3
u00037,a06902,2
u00037,a05010,2
u00037,a03044,3
u00037,a03709,5
u00037,a06233,3
u00037,a03931,2
u00037,a03990,4
u00038,a03755,3
u00038,a06911,1
u00038,a01624,5
u00038,a04798,4
u00038,a04639,1
u00038,a01382,5
u00038,a00744,3
u00038,a06760,3
u00038,a05359,1
u00038,a02017,5
u00038,a01440,2
u00038,a05778,2
u00038,a05070,1
u00038,a06158,3
u00038,a02472,4
u00038,a06781,2
u00038,a05831,1
u00038,a02900,1
u00038,a04768,1
u00038,a03401,2
u00038,a06345,5
u00038,a05993,2
u00038,a04797,5
u00038,a01390,1
u00038,a06193,5
u00038,a00611,4
u00038,a01262,1
u00038,a02400,1
u00038,a00792,4
u00038,a03562,2
u00038,a02389,2
u00038,a00276,5
u00038,a05097,5
u00038,a03494,5
u00038,a01221,5
u00038,a00866,1
u00038,a00225,1
u00038,a05441,3
u00038,a00449,4
u00038,a02481,4
u00038,a04578,5
u00038,a04735,4
u00038,a00380,2
u00038,a04720,3
u00038,a00894,2
u00038,a04227,5
u00038,a05854,5
u00038,a06671,1
u00038,a01208,3
u00038,a01608,2
u00038,a00806,1
u00038,a00742,3
u00038,a00085,2
u00038,a03063,4
u00038,a02587,5
u00038,a03605,5
u00038,a05636,1
u00038,a04715,2
u00038,a01472,4
u00038,a02839,4
u00038,a04575,4
u00038,a06545,4
u00038,a03960,2
u00038,a02824,2
u00038,a00001,4
u00038,a05733,4
u00038,a04581,2
u00038,a02509,4
u00038,a03011,1
u00038,a06187,3
u00038,a04627,4
u00038,a00842,5
u00038,a03010,5
u00038,a04030,5
u00038,a04660,5
u00038,a02452,3
u00038,a06485,4
u00038,a03478,3
u00038,a05697,4
u00038,a00777,5
u00038,a01106,3
u00038,a05337,3
u00038,a06258,1
u00038,a00239,2
u00038,a04455,1
u00038,a02307,1
u00038,a00126,3
u00038,a01053,5
u00038,a01731,2
u00038,a03540,4
u00038,a06342,1
u00039,a03702,5
u00039,a01701,4
u00039,a01144,5
u00039,a02678,2
u00039,a04372,1
u00039,a05772,2
u00039,a05512,4
u00039,a02043,3
u00039,a05852,3
u00039,a06067,4
u00039,a03137,3
u00039,a04931,5
u00039,a01355,5
u00039,a06393,5
u00039,a04956,5
u00039,a03059,1
u00039,a04773,2
u00039,a05691,5
u00039,a06488,2
u00039,a03635,1
u00039,a04076,2
u00039,a06780,4
u00039,a01802,2
u00039,a01606,4
u00039,a01961,4
u00039,a04872,2
u00039,a04257,3
u00039,a04778,5
u00039,a05175,1
u00039,a06482,5
u00039,a04184,4
u00039,a05982,5
u00039,a04636,5
u00039,a03510,4
u00039,a05239,5
u00039,a04619,5
u00039,a04968,5
u00039,a05413,5
u00039,a05177,5
u00039,a06497,5
u00039,a04181,5
u00039,a04233,2
u00039,a04309,5
u00039,a02919,3
u00039,a02606,2
u00039,a03314,2
u00039,a05590,1
u00039,a02332,4
u00039,a01002,2
u00039,a05765,2
u00039,a00635,1
u00039,a02151,4
u00039,a02308,5
u00039,a04529,1
u00039,a03359,1
u00039,a03848,4
u00039,a00443,4
u00039,a01978,5
u00039,a03383,3
u00039,a03798,3
u00039,a02672,2
u00039,a01595,5
u00039,a04006,1
u00039,a04708,3
u00039,a00766,3
u00039,a01792,3
u00039,a04321,4
u00039,a03562,3
u00039,a06346,1
u00039,a05887,5
u00039,a05258,2
u00039,a00110,2
u00039,a03210,2
u00039,a04364,1
u00039,a03146,1
u00039,a04668,1
u00039,a04379,5
u00039,a06024,5
u00039,a02814,3
u00039,a01823,5
u00039,a06894,2
u00039,a05699,3
u00039,a04106,3
u00039,a06161,2
u00039,a04182,5
u00039,a02276,5
u00039,a04713,5
u00039,a03174,4
u00039,a00932,2
u00039,a06282,5
u00039,a05079,1
u00039,a06588,4
u00039,a00479,2
u00039,a03065,1
u00039,a03931,1
u00039,a05243,4
u00040,a03900,3
u00040,a06177,3
u00040,a01617,4
u00040,a06545,2
u00040,a04467,3
u00040,a01425,5
u00040,a00350,5
u00040,a03707,2
u00040,a04626,1
u00040,a00136,2
u00040,a01543,4
u00040,a00328,1
u00040,a04255,1
u00040,a02132,3
u00040,a06258,4
u00040,a04126,4
u00040,a05546,1
u00040,a00717,3
u00040,a02854,5
u00040,a05246,2
u00040,a04675,3
u00040,a01318,5
u00040,a04080,3
u00040,a00621,5
u00040,a02444,4
u00040,a00435,1
u00040,a01921,5
u00040,a06944,1
u00040,a05166,5
u00040,a01633,3
u00040,a06752,5
u00040,a06434,4
u00040,a04327,5
u00040,a04625,2
u00040,a01250,1
u00040,a06562,4
u00040,a00768,4
u00040,a05638,3
u00040,a04685,4
u00040,a00416,3
u00040,a04636,1
u00040,a02483,5
u00040,a03097,1
u00040,a03228,5
u00040,a02889,2
u00040,a00263,4
u00040,a06521,3
u00040,a04903,5
u00040,a04417,5
u00040,a00668,3
u00040,a02707,3
u00040,a01089,3
u00040,a02705,5
u00040,a05888,4
u00040,a04887,4
u00040,a01117,4
u00040,a00765,4
u00040,a04528,1
u00040,a01141,1
u00040,a06492,5
u00040,a03306,5
u00040,a05410,3
u00040,a02989,3
u00040,a05841,4
u00040,a06289,4
u00040,a03038,1
u00040,a05328,2
u00040,a05340,4
u00040,a06919,3
u00040,a01731,3
u00040,a02606,4
u00040,a05757,5
u00040,a00850,1
u00040,a04297,1
u00040,a05337,5
u00040,a05944,3
u00040,a04525,1
u00040,a05236,4
u00040,a06809,4
u00040,a06504,1
u00040,a03496,1
u00040,a02008,5
u00040,a06092,5
u00040,a06558,3
u00040,a05545,5
u00040,a03392,1
u00040,a06456,2
u00040,a00928,1
u00040,a05452,1
u00040,a01577,5
u00040,a01544,2
u00040,a03779,5
u00040,a01408,3
u00040,a02162,4
u00040,a04439,2
u00040,a02330,2
u00040,a01441,1
u00040,a06638,5
u00040,a00736,1
u00040,a03277,2
u00041,a05421,2
u00041,a03179,4
u00041,a06621,5
u00041,a00511,2
u00041,a06301,3
u00041,a00484,5
u00041,a04724,5
u00041,a00731,1
u00041,a03704,4
u00041,a01155,3
u00041,a03677,4
u00041,a06346,1
u00041,a05465,2
u00041,a01483,2
u00041,a02371,5
u00041,a02261,5
u00041,a00865,3
u00041,a00456,4
u00041,a00812,4
u00041,a00516,3
u00041,a03436,4
u00041,a00536,2
u00041,a04245,1
u00041,a05582,5
u00041,a03880,3
u00041,a01841,3
u00041,a02907,1
u00041,a05564,1
u00041,a02605,4
u00041,a02472,1
u00041,a00909,1
u00041,a06085,5
u00041,a02410,4
u00041,a06260,5
u00041,a04773,4
u00041,a05571,3
u00041,a03961,2
u00041,a01469,5
u00041,a06451,1
u00041,a00692,5
u00041,a03105,3
u00041,a03103,3
u00041,a00415,1
u00041,a06805,4
u00041,a03912,3
u00041,a05692,4
u00041,a03934,4
u00041,a04020,2
u00041,a02272,3
u00041,a01218,5
u00041,a05315,1
u00041,a06573,1
u00041,a02144,4
u00041,a06755,3
u00041,a03279,5
u00041,a00133,5
u00041,a00279,1
u00041,a05902,1
u00041,a03854,5
u00041,a01218,4
u00041,a02177,4
u00041,a05356,3
u00041,a00600,3
u00041,a00521,2
u00041,a02619,5
u00041,a02083,4
u00041,a06157,3
u00041,a06301,4
u00041,a05919,3
u00041,a06711,5
u00041,a06903,2
u00041,a03532,2
u00041,a06557,4
u00041,a02432,2
u00041,a04185,4
u00041,a00857,3
u00041,a03762,4
u00041,a02277,2
u00041,a05639,3
u00041,a02526,5
u00041,a06480,2
u00041,a04376,3
u00041,a02707,1
u00041,a05007,4
u00041,a06889,4
u00041,a03641,5
u00041,a03747,1
u00041,a02351,4
u00041,a02740,2
u00041,a03608,1
u00041,a04966,5
u00041,a02225,2
u00041,a01933,2
u00041,a01019,3
u00041,a01537,4
u00041,a03022,4
u00041,a03038,5
u00041,a00657,1
u00041,a01053,5
u00042,a01210,1
u00042,a00193,2
u00042,a00177,1
u00042,a00448,5
u00042,a06223,1
u00042,a02771,3
u00042,a06077,1
u00042,a04492,4
u00042,a03410,5
u00042,a06895,5
u00042,a04290,5
u00042,a00208,1
u00042,a06678,4
u00042,a05666,5
u00042,a03532,5
u00042,a02780,4
u00042,a01244,3
u00042,a04087,2
u00042,a05985,1
u00042,a05799,4
u00042,a04847,5
u00042,a01425,2
u00042,a03258,3
u00042,a06104,2
u00042,a05200,5
u00042,a02195,2
u00042,a05898,3
u00042,a04651,5
u00042,a02987,2
u00042,a06696,5
u00042,a04381,1
u00042,a01808,3
u00042,a06234,4
u00042,a04078,3
u00042,a05400,1
u00042,a04608,1
u00042,a00491,1
u00042,a00067,1
u00042,a02192,4
u00042,a01195,1
u00042,a00889,2
u00042,a03406,3
u00042,a02473,1
u00042,a01309,2
u00042,a03794,5
u00042,a04685,2
u00042,a01356,5
u00042,a05207,3
u00042,a00037,3
u00042,a00359,1
u00042,a01106,5
u00042,a06488,4
u00042,a05339,2
u00042,a02019,3
u00042,a04954,2
u00042,a04593,4
u00042,a03548,5
u00042,a01813,5
u00042,a04122,5
u00042,a02646,5
u00042,a00129,5
u00042,a06409,5
u00042,a01008,1
u00042,a00358,3
u00042,a01753,2
u00042,a03201,2
u00042,a03834,2
u00042,a04938,5
u00042,a05446,2
u00042,a06158,3
u00042,a00075,5
u00042,a06345,1
u00042,a03090,2
u00042,a05604,4
u00042,a02556,5
u00042,a04733,2
u00042,a04493,2
u00042,a04690,1
u00042,a05046,1
u00042,a02885,2
u00042,a02710,2
u00042,a01951,3
u00042,a03760,3
u00042,a02029,4
u00042,a05076,4
u00042,a00060,3
u00042,a00653,3
u00042,a05475,4
u00042,a04526,3
u00042,a00256,3
u00042,a02682,2
u00042,a01199,5
u00042,a00403,3
u00042,a01328,5
u00042,a01772,4
u00042,a06601,3
u00043,a05800,4
u00043,a03700,3
u00043,a00511,4
u00043,a00237,3
u00043,a00123,5
u00043,a03987,2
u00043,a02824,2
u00043,a01015,4
u00043,a04878,3
u00043,a05806,2
u00043,a00156,1
u00043,a04429,4
u00043,a01849,5
u00043,a06421,2
u00043,a05004,3
u00043,a02396,3
u00043,a03700,1
u00043,a05728,5
u00043,a03211,5
u00043,a06711,2
u00043,a04387,3
u00043,a03275,2
u00043,a02643,1
u00043,a00677,1
u00043,a06091,5
u00043,a02086,1
u00043,a00151,3
u00043,a01195,1
u00043,a06355,4
u00043,a06512,5
u00043,a00992,1
u00043,a00565,2
u00043,a00581,4
u00043,a01267,3
u00043,a06149,1
u00043,a03967,5
u00043,a02110,4
u00043,a05395,3
u00043,a00855,5
u00043,a00123,1
u00043,a05010,2
u00043,a05712,2
u00043,a01509,3
u00043,a05014,2
u00043,a00160,4
u00043,a00565,5
u00043,a04059,4
u00043,a00002,3
u00043,a04906,3
u00043,a02596,5
u00043,a01485,3
u00043,a04860,3
u00043,a00437,3
u00043,a02773,1
u00043,a00775,3
u00043,a06882,2
u00043,a01392,5
u00043,a04298,2
u00043,a01702,1
u00043,a02825,1
u00043,a05479,1
u00043,a03552,2
u00043,a04617,3
u00043,a00508,4
u00043,a03147,1
u00043,a05688,2
u00043,a05762,1
u00043,a04739,2
u00043,a02450,3
u00043,a06301,2
u00043,a00699,4
u00043,a01749,5
u00043,a01061,2
u00043,a02433,4
u00043,a03262,1
u00043,a04587,5
u00043,a06082,5
u00043,a01708,4
u00043,a00361,4
u00043,a01434,4
u00043,a02653,2
u00043,a01343,4
u00043,a05205,2
u00043,a06409,3
u00043,a06044,5
u00043,a00219,3
u00043,a05546,4
u00043,a03079,3
u00043,a06320,1
u00043,a05923,2
u00043,a01827,3
u00043,a01323,2
u00043,a04670,4
u00043,a04947,4
u00043,a05377,4
u00043,a02922,1
u00044,a04627,1
u00044,a01174,1
u00044,a05174,5
u00044,a00108,4
u00044,a02178,5
u00044,a00767,1
u00044,a01478,2
u00044,a03524,3
u00044,a05042,5
u00044,a04151,4
u00044,a05522,3
u00044,a01407,3
u00044,a04080,1
u00044,a04093,3
u00044,a02107,5
u00044,a04681,5
u00044,a00077,5
u00044,a04727,1
u00044,a00861,2
u00044,a04182,4
u00044,a06949,4
u00044,a01471,5
u00044,a02780,2
u00044,a06642,3
u00044,a03669,1
u00044,a06041,1
u00044,a04583,5
